State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
18,39,7,44201,1,41.71805,-85.83055,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.032083,0.061,10,71,, - ,Bristol- Bristol Elem. Sch.,705 INDIANA AVE./ BRISTOL ELEMENTARY,Indiana,Elkhart,Bristol,"Elkhart-Goshen, IN",8/5/16
26,165,9991,44201,1,44.18089,-85.738985,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,12,50,0.0145,0.024,6,22,, - ,Hoxeyville,"10637 S 9 Rd, Cadillac, MI 49601",Michigan,Wexford,Not in a city,"Cadillac, MI",8/4/16
47,41,9991,44201,1,36.0388,-85.7331,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.058083,0.077,9,122,, - ,Edgar Evans,"Edgar Evans State Park, Smithville, TN 37166",Tennessee,DeKalb,Not in a city,,8/5/16
12,5,6,44201,1,30.130433,-85.731517,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.033625,0.054,0,50,, - ,"ST.ANDREWS STATE PARK, PANAMA CITY BEACH","4607 STATE PARK LN PCB,FL",Florida,Bay,Lower Grand Lagoon,"Panama City, FL",8/5/16
21,29,6,44201,1,37.98629,-85.71192,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.047667,0.067,10,90,, - ,SHEPHERDSVILLE,SECOND & CARPENTER STREETS,Kentucky,Bullitt,Shepherdsville,"Louisville/Jefferson County, KY-IN",8/4/16
26,81,20,44201,1,42.984173,-85.671339,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039042,0.065,9,84,, - ,GR-Monroe,1179 MONROE NW,Michigan,Kent,Grand Rapids,"Grand Rapids-Wyoming, MI",8/5/16
18,19,8,44201,1,38.393822,-85.664118,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045042,0.072,9,105,, - ,Charlestown State Park- 1051.8 meters East of SR 62/ Indiana armory,12500 St. Rd. 62-Charlestown State Park/ Indiana Armory,Indiana,Clark,Not in a city,"Louisville/Jefferson County, KY-IN",8/4/16
18,95,10,44201,1,40.002547,-85.656937,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.036542,0.059,11,64,, - ,SCHOOL LOCATED ON THE SW CORNER OF US 36 AND IND 109,"Emporia  EAST ELEM. SCH., 893 E. US 36, PENDLETON",Indiana,Madison,Not in a city,"Indianapolis-Carmel-Anderson, IN",8/5/16
21,111,67,44201,1,38.22876,-85.65452,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.050125,0.073,10,108,, - ,CANNONS LANE,"2730 CANNONS LANE, BOWMAN FIELD",Kentucky,Jefferson,Louisville,"Louisville/Jefferson County, KY-IN",8/4/16
12,59,4,44201,1,30.848611,-85.603889,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037125,0.047,8,44,, - ,Bonifay,TRI CO AIRPORT RD (CO RD 162),Florida,Holmes,Not in a city,,8/4/16
21,111,27,44201,1,38.13784,-85.57648,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048,0.068,10,93,, - ,Bates,"7601 BARDSTOWN RD, BATES ELEMENTARY SCH",Kentucky,Jefferson,Louisville,"Louisville/Jefferson County, KY-IN",8/5/16
26,77,8,44201,1,42.278067,-85.54189,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04225,0.073,10,108,, - ,KALAMAZOO FAIRGROUNDS,"FAIRGROUNDS, 1400 OLMSTEAD RD",Michigan,Kalamazoo,Kalamazoo,"Kalamazoo-Portage, MI",8/4/16
21,185,4,44201,1,38.4002,-85.44428,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.054625,0.079,11,129,, - ,BUCKNER,"KYTC MAINTENANCE FACILITY, 1601 SOUTH HWY 393",Kentucky,Oldham,Buckner,"Louisville/Jefferson County, KY-IN",8/5/16
1,69,4,44201,1,31.188933,-85.423094,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040458,0.049,8,45,, - ,DOTHAN,161 BUFORD LANE,Alabama,Houston,Dothan,"Dothan, AL",7/31/16
26,81,22,44201,1,43.176672,-85.416608,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.032917,0.052,9,48,, - ,APPROXIMATELY 1/4 MILE SOUTH OF 14 MILE RD,10300 14 MILE RD NE #B,Michigan,Kent,Not in a city,"Grand Rapids-Wyoming, MI",8/4/16
13,55,1,44201,1,34.474293,-85.408003,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043208,0.066,10,87,, - ,Summerville-DNR Fish Hatchery,"DNR Fish Hatchery, 231 Fish Hatchery Road, Summerville, Georgia, 30747",Georgia,Chattooga,Summerville,"Summerville, GA",8/5/16
18,35,10,44201,1,40.300015,-85.245367,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,14,58,0.033071,0.059,10,64,, - ,Albany- Albany Elem. Sch.,700 W. STATE ST./ ALBANY ELEMENTARY,Indiana,Delaware,Albany,"Muncie, IN",8/5/16
18,3,4,44201,1,41.094965,-85.101816,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037917,0.063,9,77,, - ,Ft. Wayne- Beacon St.,2022 NORTH BEACON/ Fort Wayne- Beacon St.,Indiana,Allen,Fort Wayne,"Fort Wayne, IN",8/5/16
1,113,2,44201,1,32.46735,-85.083447,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.042542,0.051,8,47,, - ,"LADONIA, PHENIX CITY","9 WOODLAND DRIVE (SCHOOL) LADONIA,  AL 36869",Alabama,Russell,Ladonia,"Columbus, GA-AL",7/31/16
13,223,3,44201,1,33.9285,-85.04534,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048875,0.064,8,80,, - ,"Yorkville, King Farm","King Farm, 160 Ralph King Path, Rockmart, Georgia, 30153",Georgia,Paulding,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",8/4/16
18,3,2,44201,1,41.221418,-85.016821,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.041542,0.069,9,97,, - ,Leo High School,"14600 AMSTUTZ RD., LEO HS",Indiana,Allen,Leo-Cedarville,"Fort Wayne, IN",8/5/16
12,77,9991,44201,1,30.1103,-84.9903,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.031167,0.045,7,42,, - ,Sumatra,"Apalachicola National Forest, Bristol, FL 32321",Florida,Liberty,Not in a city,,7/31/16
47,121,104,44201,1,35.289379,-84.946111,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.054708,0.074,10,112,, - ,Meigs County Ozone monitor,8401 HIGHWAY 60,Tennessee,Meigs,Not in a city,,8/5/16
13,215,8,44201,1,32.521302,-84.944795,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044958,0.054,10,50,, - ,Columbus-Airport,"Columbus Airport, 3100 Thruway Drive, Columbus, Georgia, 31909",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",8/4/16
26,113,1,44201,1,44.310555,-84.891865,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.025167,0.041,11,38,, - ,LOCATED ABOUT 1/4 MILE WEST OF SITE,1769 S JEFFS RD,Michigan,Missaukee,Not in a city,"Cadillac, MI",8/4/16
21,15,3,44201,1,38.91833,-84.852637,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0355,0.056,11,54,, - ,EAST BEND,KY 338 & LOWER RIVER ROAD,Kentucky,Boone,Not in a city,"Cincinnati, OH-KY-IN",8/4/16
13,97,4,44201,1,33.743656,-84.779192,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.053625,0.066,10,87,, - ,W. Strickland Street,"Douglas County Water Authority, 7725 W. Strickland St., Douglasville, Georgia 30134",Georgia,Douglas,Douglasville,"Atlanta-Sandy Springs-Roswell, GA",8/4/16
13,77,2,44201,1,33.40404,-84.745988,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039417,0.051,10,47,, - ,Newnan,"UNIVERSITY OF W. GA AT NEWNAN, 7 Solar Circle, Newnan, Georgia, 30265",Georgia,Coweta,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",8/4/16
39,17,9991,44201,1,39.5327,-84.7286,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045917,0.06,11,67,, - ,Oxford,"Ecology Research Center, Miami University, Oxford, Ohio 45056",Ohio,Butler,Not in a city,"Cincinnati, OH-KY-IN",8/5/16
39,135,1001,44201,1,39.83562,-84.72049,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.0355,0.061,10,71,, - ,NATIONAL TRAIL SCHOOL,6940 OXFORD GETTYSBURG RD.,Ohio,Preble,New Paris,"Dayton, OH",8/4/16
39,61,10,44201,1,39.21487,-84.69086,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.035917,0.064,11,80,, - ,COLERAIN,6950 RIPPLE RD.,Ohio,Hamilton,Cleves,"Cincinnati, OH-KY-IN",8/5/16
13,213,3,44201,1,34.785197,-84.626422,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.056292,0.063,13,77,, - ,Fort Mountain,"FORT MOUNTAIN, STATE HWY 52, COHUTTA OVERLOOK, CHATSWORTH, GA 30705",Georgia,Murray,Chatsworth,"Dalton, GA",8/4/16
21,199,3,44201,1,37.09798,-84.61152,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.05,0.076,11,119,, - ,SOMERSET,"SOMERSET GAS CO WAREHOUSE, 305 CLIFTY STREET",Kentucky,Pulaski,Somerset,"Somerset, KY",8/5/16
13,67,3,44201,1,34.015482,-84.607407,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.052833,0.066,10,87,, - ,Kennesaw-National Guard,"GA National Guard, 1901 McCollum Parkway, Kennesaw, Georgia, 30144",Georgia,Cobb,Kennesaw,"Atlanta-Sandy Springs-Roswell, GA",8/5/16
21,113,1,44201,1,37.89147,-84.58825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.056833,0.072,11,105,, - ,NICHOLASVILLE,"KYTC MAINTENANCE GARAGE,  260 WILSON DRIVE",Kentucky,Jessamine,Nicholasville,"Lexington-Fayette, KY",8/4/16
39,17,4,44201,1,39.383382,-84.544413,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.034125,0.06,10,67,, - ,HAMILTON,SCHULER AND BENDER,Ohio,Butler,Hamilton,"Cincinnati, OH-KY-IN",8/5/16
26,65,12,44201,2,42.738618,-84.534633,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045,0.065,11,84,, - ,,220 N PENNSYLVANIA,Michigan,Ingham,Lansing,"Lansing-East Lansing, MI",8/4/16
39,61,40,44201,1,39.12886,-84.50404,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044167,0.075,10,115,, - ,TAFT,250 WM. HOWARD TAFT,Ohio,Hamilton,Cincinnati,"Cincinnati, OH-KY-IN",8/5/16
21,67,12,44201,1,38.06503,-84.49761,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.057458,0.073,10,108,, - ,LEXINGTON PRIMARY,"FAYETTE COUNTY HEALTH DEPT, 650 NEWTOWN PIKE",Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),"Lexington-Fayette, KY",8/5/16
21,37,3002,44201,1,39.021881,-84.47445,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048042,0.079,11,129,, - ,NORTHERN KENTUCKY UNIVERSITY (NKU),524A JOHN'S HILL ROAD,Kentucky,Campbell,Highland Heights,"Cincinnati, OH-KY-IN",8/5/16
13,231,9991,44201,1,33.1787,-84.4052,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.055458,0.077,11,122,, - ,Georgia Station,"Georgia Station Georgia Agricultural Experiment Station, Williamson, GA 30292",Georgia,Pike,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",8/5/16
26,37,1,44201,2,42.798339,-84.393795,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.039833,0.063,11,77,, - ,"ROSE LAKE, STOLL RD.(8562 E.)",8562 E STOLL RD,Michigan,Clinton,Lansing,"Lansing-East Lansing, MI",8/5/16
39,17,18,44201,1,39.529444,-84.393453,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,4,17,0.018,0.022,20,20,, - ,MIDDLETOWN,1701 Runway Dr.,Ohio,Butler,Middletown,"Cincinnati, OH-KY-IN",8/4/16
39,61,6,44201,1,39.2787,-84.36625,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040375,0.07,11,100,, - ,SYCAMORE,11590 GROOMS RD,Ohio,Hamilton,Blue Ash,"Cincinnati, OH-KY-IN",8/5/16
26,33,901,44201,1,46.493633,-84.364207,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.021792,0.028,9,26,, - ,NORTH OF EASTERDAY AVENUE,"LK SUPERIOR STATE UNIV,650 W EASTERDAY A",Michigan,Chippewa,Sault Ste. Marie,"Sault Ste. Marie, MI",8/5/16
13,121,55,44201,1,33.720192,-84.357056,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.058458,0.074,10,112,, - ,Confederate Avenue,"935 East Confederate Ave., Atlanta, Georgia, 30316",Georgia,Fulton,Atlanta,"Atlanta-Sandy Springs-Roswell, GA",8/5/16
12,73,12,44201,1,30.439722,-84.346389,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040083,0.048,8,44,, - ,Tallahassee Community College,110 CENTURY PARK CIRCLE WEST,Florida,Leon,Tallahassee,"Tallahassee, FL",8/4/16
47,105,109,44201,1,35.720894,-84.342193,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.051708,0.075,9,115,, - ,Loudon Middle School ozone monitor,1703 ROBERTS RD Loudon TN 37774,Tennessee,Loudon,Loudon,"Knoxville, TN",8/5/16
13,89,2,44201,1,33.68797,-84.29048,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.050208,0.073,10,108,, - ,South DeKalb,"2390-B Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",8/5/16
47,1,101,44201,1,35.96522,-84.22316,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037,0.07,10,100,, - ,Freel's Bend O3 and SO2 monitoring,FREELS BEND_STUDY AREA MELTON LAKE Oak Ridge National Lab Reservation,Tennessee,Anderson,Oak Ridge,"Knoxville, TN",8/5/16
39,165,7,44201,1,39.42689,-84.20077,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.034125,0.059,10,64,, - ,LEBANON,430 SOUTHEAST ST.,Ohio,Warren,Lebanon,"Cincinnati, OH-KY-IN",8/5/16
12,73,13,44201,1,30.484444,-84.199444,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038708,0.049,7,45,, - ,MICCOSUKEE GREENWAYS PARK,5600 MICCOSUKEE RD,Florida,Leon,Tallahassee,"Tallahassee, FL",8/4/16
13,151,2,44201,1,33.433575,-84.161708,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.053375,0.079,9,129,, - ,McDonough-County Extension Office,"Henry County Extension Office, 86 Work Camp Road, McDonough, Georgia, 30253",Georgia,Henry,McDonough,"Atlanta-Sandy Springs-Roswell, GA",8/5/16
12,129,1,44201,1,30.0925,-84.161111,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.034625,0.041,7,38,, - ,St. Marks Wildlife Refuge,COUNTY RD 59,Florida,Wakulla,Saint Marks,"Tallahassee, FL",8/5/16
39,25,22,44201,1,39.0828,-84.1441,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044792,0.074,11,112,, - ,BATAVIA,2400 CLERMONT CENTER DR.,Ohio,Clermont,Batavia,"Cincinnati, OH-KY-IN",8/5/16
39,113,37,44201,1,39.78563,-84.13437,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.040083,0.067,10,90,, - ,EASTWOOD,1401 Harshman Road,Ohio,Montgomery,Dayton,"Dayton, OH",8/5/16
13,261,1001,44201,2,31.954298,-84.081059,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.044708,0.058,11,61,, - ,Leslie-Union High School,"Leslie Community Center, N Bass St/E Allen St., Leslie, Georgia, 31764",Georgia,Sumter,Leslie (RR name Leslie-DeSoto),"Americus, GA",8/4/16
13,135,2,44201,1,33.96127,-84.06901,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045792,0.065,11,84,, - ,GWINNETT TECH,"Gwinnett Technical College, 5150 Sugarloaf Parkway, Lawrenceville, Georgia, 30043",Georgia,Gwinnett,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",8/5/16
13,85,1,44201,2,34.376317,-84.059766,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.03775,0.052,10,48,, - ,"Dawsonville, Georgia Forestry Commission","GA FORESTRY COMMISSION, 4500 Georgia Highway 53 East, Dawsonville, Georgia, 30534",Georgia,Dawson,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",8/5/16
39,3,9,44201,1,40.770944,-84.0539,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.043625,0.07,9,100,, - ,LIMA BATH,2850 BIBLE ROAD,Ohio,Allen,Lima,"Lima, OH",8/4/16
39,23,3,44201,1,39.85567,-83.99773,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,12,50,0.0425,0.074,11,112,, - ,MUD RUN,5400 SPANGLER,Ohio,Clark,Enon,"Springfield, OH",8/4/16
26,91,7,44201,1,41.995568,-83.946559,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.050125,0.073,11,108,, - ,"6792 RAISIN CENTER HWY, LENAWEE CO.RD.COMM.OWNER, TECUMSEH",6792 RAISEN CENTER HIGHWAY,Michigan,Lenawee,Tecumseh,"Adrian, MI",8/5/16
39,57,6,44201,1,39.66575,-83.94268,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,17,71,0.037353,0.07,11,100,, - ,XENIA,"541 LEDBETTER RD.,",Ohio,Greene,Xenia,"Dayton, OH",8/4/16
47,9,101,44201,1,35.63348,-83.941606,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.062792,0.075,14,115,, - ,"Great Smoky Mountains National Park, Look Rock",GREAT SMOKY MOUNTAINS NP LOOK ROCK,Tennessee,Blount,Not in a city,"Knoxville, TN",8/5/16
26,161,9991,44201,1,42.416636,-83.902185,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.047042,0.066,11,87,, - ,Ann Arbor,"10070 Strawberry Lake Rd, Dexter, MI 48130",Michigan,Washtenaw,Not in a city,"Ann Arbor, MI",8/4/16
47,93,1020,44201,1,36.019186,-83.87381,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.052083,0.075,9,115,, - ,Spring Hill Elementary School,4625 MILDRED DRIVE,Tennessee,Knox,Knoxville,"Knoxville, TN",8/4/16
47,25,9991,44201,1,36.46983,-83.826511,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045625,0.064,10,80,, - ,Speedwell,"718 Russell Hill Rd, Speedwell, TN 37870",Tennessee,Claiborne,Not in a city,,8/5/16
39,23,1,44201,1,40.00103,-83.80456,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.034167,0.066,10,87,, - ,SPRINGFIELD WELL FIELD,5171 URBANA,Ohio,Clark,Springfield,"Springfield, OH",8/5/16
37,75,1,44201,1,35.25793,-83.79562,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.057167,0.065,0,84,, - ,Joanna Bald,FOREST ROAD 423 SPUR,North Carolina,Graham,Not in a city,,8/4/16
39,27,1002,44201,1,39.430038,-83.788502,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.04675,0.068,11,93,, - ,LAUREL OAKS_JVS,62 LAUREL DR.,Ohio,Clinton,Not in a city,"Wilmington, OH",8/4/16
47,9,102,44201,1,35.603056,-83.783611,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.042042,0.06,10,67,, - ,"Great Smoky Mountains National Park, Cade's Cove",GREAT SMOKY MOUNTAINS NP - CADES COVE,Tennessee,Blount,Not in a city,"Knoxville, TN",8/5/16
47,93,21,44201,1,36.085508,-83.764806,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.048208,0.068,10,93,, - ,East Knox Elementary School,9315 RUTLEDGE PIKE MASCOT TN 37806,Tennessee,Knox,Mascot,"Knoxville, TN",8/3/16
21,13,2,44201,1,36.60843,-83.73694,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.046542,0.066,10,87,, - ,MIDDLESBORO,1420 DORCHESTER AVENUE,Kentucky,Bell,Middlesborough (corporate name for Middlesboro),"Middlesborough, KY",8/5/16
39,95,27,44201,1,41.4942,-83.718949,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.038667,0.064,9,80,, - ,WATERVILLE,200 SOUTH RIVER RD.,Ohio,Lucas,Waterville,"Toledo, OH",8/5/16
26,49,21,44201,1,43.047224,-83.670159,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.037792,0.055,11,51,, - ,,"WHALEY PARK, 3610 IOWA",Michigan,Genesee,Flint,"Flint, MI",8/5/16
39,173,3,44201,1,41.377685,-83.611104,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.045708,0.069,10,97,, - ,BOWLING GREEN,347 N DUNBRIDGE,Ohio,Wood,Bowling Green,"Toledo, OH",8/5/16
47,155,101,44201,1,35.696758,-83.609612,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.06325,0.073,16,108,, - ,,GREAT SMOKY MOUNTAIN NP COVE MOUNTAIN,Tennessee,Sevier,Not in a city,"Sevierville, TN",8/5/16
47,89,2,44201,1,36.105629,-83.602077,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.053417,0.071,9,101,, - ,New Market ozone monitor,"2393 Forrester Road, New Market TN 37820",Tennessee,Jefferson,New Market,"Morristown, TN",8/4/16
26,161,8,44201,1,42.240565,-83.599602,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.047375,0.067,12,90,, - ,"TOWNER ST, SOUTH; 2 LANE RESIDENIAL - HOSPITAL",555 TOWNER ST,Michigan,Washtenaw,Ypsilanti,"Ann Arbor, MI",8/4/16
39,95,24,44201,1,41.644067,-83.54616,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,7/1/12,Parts per million,None,24,100,0.049083,0.075,10,115,, - ,ERIE,348 S. ERIE,Ohio,Lucas,Toledo,"Toledo, OH",8/4/16
